Review;DS;Bank Name;data_source;Bank ID;Sentiment_gen;Positive_gen;Negative_gen;Neutral_gen;Mixed_gen;MajoritySentiment;Pilar;Sentiment_Value;Predicted_Pilar
Great customer service.  Friendly staff. Attentive.;05-05-2022 20:57;First Bank of Greenwich;maps;6;POSITIVE;9,99E+15;19701548808;5,10E+12;6390641647;POSITIVE;Other;1;Ambiental
Splendiforous every time:))))));01-05-2024 15:59;First Bank of Greenwich;maps;6;POSITIVE;9,93E+15;8,95E+12;5,63E+13;23980830520;POSITIVE;Other;1;Gobernanza
Such a pleasant experience every time!;05/13/2023 22:48:08;First Bank of Greenwich;maps;6;POSITIVE;1,00E+16;61609571276;2,68E+11;67576074798;POSITIVE;Other;1;Gobernanza
I love the Westport ladies!! The greatest  customer service ever!!;04/30/2022 21:19:25;First Bank of Greenwich;maps;6;POSITIVE;1,00E+15;31822070014;2,32E+12;34035387216;POSITIVE;Other;1;Social
It was a good service and they were very helpful.;05/14/2022 12:23:56;First Bank of Greenwich;maps;6;POSITIVE;1,00E+16;2,43E+11;83049628302;1,57E+12;POSITIVE;Other;1;Social
Hi Cassie.  Is nice n  very respectful with customers;04/29/2022 16:21:44;First Bank of Greenwich;maps;6;POSITIVE;7,69E+15;1,56E+14;1,33E+15;8,26E+13;POSITIVE;Other;1;Económico
Amazing experience and people every single time;03/31/2023 22:53:13;First Bank of Greenwich;maps;6;POSITIVE;9,99E+14;55678083299;5,09E+12;3324940553;POSITIVE;Other;1;Económico
Santa was very patient and helpful in explaining my IRA statement;05-02-2022 16:47;First Bank of Greenwich;maps;6;POSITIVE;9,95E+15;99690310890;5,29E+13;58693960455;POSITIVE;Other;1;Social
Thank you for the Quality service!;05/19/2023 20:41:42;First Bank of Greenwich;maps;6;POSITIVE;1,00E+14;32203170122;1,57E+12;2,69E+11;POSITIVE;Other;1;Gobernanza
amazing service all the time;05/22/2023 01:44:54;First Bank of Greenwich;maps;6;POSITIVE;1,00E+16;30008272006;2,07E+12;50175432989;POSITIVE;Other;1;Gobernanza
Cassie,Excellent customer service??;05/21/2023 20:23:20;First Bank of Greenwich;maps;6;POSITIVE;9,99E+15;32357391319;1,21E+13;16911935745;POSITIVE;Other;1;Ambiental
Excellent customer service !!!;05/20/2023 15:36:37;First Bank of Greenwich;maps;6;POSITIVE;1,00E+16;33882275602;94144634204;23338036044;POSITIVE;Other;1;Económico
Santa is amazing great costumer services;04/19/2022 15:52:27;First Bank of Greenwich;maps;6;POSITIVE;9,99E+15;63112514908;8,74E+12;4,85E+12;POSITIVE;Other;1;Ambiental
Great customer service;03/31/2023 16:34:52;First Bank of Greenwich;maps;6;POSITIVE;1,00E+16;27558895454;1,01E+12;28705786463;POSITIVE;Other;1;Ambiental
Friendly. Excellent sevice;05-12-2023 19:54;First Bank of Greenwich;maps;6;POSITIVE;1,00E+16;25076647944;1,86E+12;36464149161;POSITIVE;Other;1;Ambiental
10 out of 10 would recommend;05/22/2023 01:32:58;First Bank of Greenwich;maps;6;POSITIVE;9,97E+15;1,65E+12;2,38E+13;19414834242;POSITIVE;Other;1;Gobernanza
The lady all awesome;05/20/2023 15:35:57;First Bank of Greenwich;maps;6;POSITIVE;9,97E+15;84359016910;2,10E+13;4,20E+12;POSITIVE;Other;1;Gobernanza
The staff goes above and beyond!;05/21/2023 23:37:26;First Bank of Greenwich;maps;6;POSITIVE;9,94E+14;3,88E+12;5,28E+12;23286325813;POSITIVE;Other;1;Social
Great service!!;05/21/2023 23:13:26;First Bank of Greenwich;maps;6;POSITIVE;1,00E+15;31666659197;88138025603;30379558666;POSITIVE;Other;1;Ambiental
Great place!;05/20/2023 23:32:56;First Bank of Greenwich;maps;6;POSITIVE;1,00E+16;3,50E+11;1,56E+12;1,71E+11;POSITIVE;Other;1;Gobernanza
Good branch;10/13/2023 18:36:24;First Bank of Greenwich;maps;6;POSITIVE;9,99E+15;1,42E+12;95429335488;1,77E+12;POSITIVE;Other;1;Gobernanza
Rude;08/24/2021 19:25:37;First Bank of Greenwich;maps;6;NEGATIVE;2,04E+11;9,98E+15;2,22E+13;3286316314;POSITIVE;Other;1;Gobernanza
Gracias por la ayuda.;04/28/2023 20:04:44;First Bank of Greenwich;maps;6;POSITIVE;9,99E+15;26045870982;6,39E+12;29350170735;POSITIVE;Other;1;Social
Is not a bad bank to save your money and other financial aspects, the workers are very nice, they speak to you. They have information all around, they are friendly,  you can ask questions you desire. The atmosphere is good, spacey,  good parking,  atm machine access good i saw people entering there, the building is pleasant,  and clean environment. They are doing good.;08/24/2019 22:39:43;Dime Bank;maps;3;POSITIVE;9,78E+14;4,71E+12;4,81E+13;1,69E+14;POSITIVE;Ambiental;1;Económico
I’m always waiting & getting the same rep so it must be just 1-2 people working. I feel bad for their workers they definitely don’t care about them & I’ll tell others to go to Danbury Savings instead. Selfish establishment, I’m glad I didn’t open an account. God bless their employees, nice people always get taken advantage of. Good reps but horrible company.;06/23/2020 22:17:38;Dime Bank;maps;3;NEGATIVE;1,80E+14;6,86E+15;1,54E+13;2,81E+15;POSITIVE;Other;1;Económico
Always have a great experience at this branch.  Parking is not good at the branch across from CVS.  Wish they were not closing the Park Lane branch- doesn't make sense.;03/20/2017 18:26:04;Dime Bank;maps;3;NEGATIVE;1,39E+14;6,45E+15;3,06E+13;3,38E+15;POSITIVE;Other;1;Económico
Easy & convenient ATM access.;09/26/2018 12:36:05;Dime Bank;maps;3;POSITIVE;9,91E+15;73542119935;8,40E+13;3,77E+11;POSITIVE;Other;1;Ambiental
I have yet to go to any of the Milford Bank branches and ever have any issues. However, I use the Stratford location mainly. Matt has helped me on multiple occasions. He always looks out for my best interest and is quick to respond on any task. He is great to work with and easy to trust with your money or investment. The rest of the staff is also very kind and helpful as well. Milford Bank is growing and evolving, but they constantly prove they still care about their customers (small or big) and maintain good relationships with them unlike other banks. I highly recommend Milford Bank to anyone looking for a bank they can trust with great customer service.;04-12-2023 15:56;Ion Bank;maps;9;POSITIVE;9,85E+14;4,48E+12;1,24E+14;1,72E+12;POSITIVE;Economico;1;Social
Great financial institution for small businesses but also for personal accounts.;02-03-2024 17:09;Ion Bank;maps;9;POSITIVE;9,89E+15;4,97E+11;7,37E+13;3,27E+13;POSITIVE;Economico;1;Económico
transferred from that awful MT bank what a difference very nice and helpful people.;12/14/2023 04:26:34;Ion Bank;maps;9;MIXED;2,03E+15;3,41E+15;3,90E+14;4,17E+15;POSITIVE;Other;1;Económico
We have been a Milford Bank family for quite some time. We were searching for a local community bank and found what we were looking for at TMB. I appreciate how much they give back to our community and value the personal service we receive.;05/25/2021 11:17:55;Ion Bank;maps;9;POSITIVE;7,44E+15;3,16E+12;2,55E+15;1,00E+12;POSITIVE;Social;1;Social
Great local bank. Always nice to walk in and talk to someone.;05-11-2021 15:59;Ion Bank;maps;9;POSITIVE;9,95E+15;1,31E+12;4,71E+13;1,22E+12;POSITIVE;Other;1;Social
This is a great little, local bank. The staff is friendly and helpful.;01/21/2020 14:57:50;Ion Bank;maps;9;POSITIVE;9,98E+15;74135699833;1,43E+12;9,36E+12;POSITIVE;Other;1;Social
Very nice people , very good our bank !;12-05-2020 23:01;Ion Bank;maps;9;POSITIVE;9,94E+15;1,55E+12;5,76E+13;4,03E+12;POSITIVE;Other;1;Económico
Five stars for the ATM!;08/26/2019 15:03:12;Ion Bank;maps;9;POSITIVE;9,95E+15;1,49E+12;3,46E+13;72034599725;POSITIVE;Other;1;Económico
I can’t understand how they claim to call themselves a bank.  They no longer open on Saturdays and they don’t post deposits through ATM’ as they claim, by 2pm.  If you choose to go through the teller it takes forever.  And if it’s crowded forget it, the wait is ridiculously long. The whole point of an ATM but forget it.;12/16/2022 22:01:23;Liberty Bank;maps;11;NEGATIVE;1,85E+13;9,86E+15;7,92E+13;3,88E+13;POSITIVE;Other;1;Social
Started using them for checking for my business & have had such a great experience I have moved my personal checking to them as well. Great staff & never a wait to do transactions with teller.;11-12-2018 0:31;Liberty Bank;maps;11;POSITIVE;1,00E+16;43680847739;3,43E+12;2,09E+11;POSITIVE;Other;1;Económico
Why is your android and iOS bank well app so horrible? What a nightmare, how can you go so wrong...;12/29/2022 18:25:49;Liberty Bank;maps;11;NEGATIVE;2,52E+12;9,94E+15;4,55E+13;1,42E+13;POSITIVE;Other;1;Económico
FCB has great customer service. It has convenient locations. It is a local bank that meets my banking needs.;10/27/2023 23:02:41;Dime Bank;maps;3;POSITIVE;9,94E+15;72109971370;5,28E+13;1,94E+12;POSITIVE;Other;1;Social
I have never had a bad experience with the “crew” @ Fairfield County Bank! Great service always & forever!;10/26/2023 19:40:29;Dime Bank;maps;3;POSITIVE;9,94E+15;3,75E+12;5,96E+12;6,07E+11;POSITIVE;Other;1;Social
We love FCB! Wonderful professional and personal service, and they support our community as well ??;10/26/2023 19:21:25;Dime Bank;maps;3;POSITIVE;9,98E+14;27027688702;2,35E+13;66046573920;POSITIVE;Social;1;Económico
Sarah was very informative and accomplished setting up our corporate account very effectively and efficiently.;10/23/2023 16:01:20;Dime Bank;maps;3;POSITIVE;9,99E+15;2,46E+11;7,97E+12;43140684284;POSITIVE;Other;1;Económico
Andrew, Mike, Patricia, Sara, are very friendly and knowledgeable.  They teach me alot about banking. Debra Scianna since 1990.;10/27/2023 18:41:48;Dime Bank;maps;3;POSITIVE;9,83E+15;78340082837;1,69E+14;41306186176;POSITIVE;Other;1;Económico
The whole staff at the Rowayton Bank are fabulous they always take great care too my mom;10/24/2023 20:13:49;Dime Bank;maps;3;POSITIVE;9,97E+15;1,55E+12;2,91E+13;91266520030;POSITIVE;Other;1;Social
My wife and I enjoy Banking with with Fairfield County Bank In Rowayton. Never any problems;10/27/2023 15:36:41;Dime Bank;maps;3;POSITIVE;9,90E+15;1,81E+12;9,52E+13;30842536944;POSITIVE;Other;1;Económico
I love having a hometown bank! It’s so nice to be known + greeted by name! Patricia was extremely helpful in assisting me with my children’s accounts with me while they are working in difference cities and studying on the other coast or when they need a transfer! Just so amazing to go in with a list of 4 things to work on + have them all completed at once!;06/21/2022 23:28:15;Dime Bank;maps;3;POSITIVE;9,99E+15;41023125959;7,39E+12;17410387954;POSITIVE;Other;1;Social
"Always so helpful and
friendly! They follow up and are very helpful with questions or concerns.";10/26/2023 23:21:05;Dime Bank;maps;3;POSITIVE;1,00E+16;2,43E+11;3,96E+12;40003942559;POSITIVE;Other;1;Económico
"Very polite and helpful every time!
I only use Rowayton branch";11-01-2023 19:36;Dime Bank;maps;3;POSITIVE;9,96E+15;3,23E+12;3,90E+13;2,16E+12;POSITIVE;Other;1;Social
I love visiting Fairfield county bank. Specifically the Rowayton branch. The staff is so friendly and helpful. It feels like family! I always look for a reason to stop in!;02-11-2023 14:26;Dime Bank;maps;3;POSITIVE;9,97E+15;61055136030;2,84E+13;2,79E+11;POSITIVE;Other;1;Social
Thanks for all you do Rowayton team.  You are the best on assisting me every time I visit you guys.  Thanks for the candy treats.  Best.;10/27/2023 15:52:56;Dime Bank;maps;3;POSITIVE;9,95E+14;6439390563;4,89E+13;1,78E+11;POSITIVE;Other;1;Económico
The Norwalk Symphony is proud to work with the Fairfield County Bank!  We have had a banking relationship for many years, and the staff are always helpful and make us feel welcome.  Whether a routine or involved transaction, their patience and knowledge are apparent.  We are proud to have this partnership with a local bank who understands our business and the community we all share.  Thank you!;11/14/2020 20:14:30;Dime Bank;maps;3;POSITIVE;9,78E+14;46645323891;2,16E+14;1,20E+11;POSITIVE;Social;1;Social
Our firm has been a client of FFCB for many years.  We chose them after interviewing many of the the large banks in the area because of their high level of customer service.  They are responsive, extremely knowledgeable and always have our best interests in mind.  Particularly during challenging times, we are thankful to have the team at FFCB on our side!;11-09-2020 15:23;Dime Bank;maps;3;POSITIVE;9,77E+15;52253239119;2,28E+14;1,16E+11;POSITIVE;Other;1;Social
"I have had the pleasure of working with Theresa Marsan from Fairfield County Bank In Rowayton.  Theresa's professionalism and dedication was unbelievable.  She went above and beyond to help me when I was coming in from out of town and had to take care of some emergency transactions for family members.  She scheduled time with me even though with COVID she was understaffed and extremely busy.  She rest assured me that everything would be okay and processed everything I needed quickly and efficiently.  This is an employee who has made a very difficult situation move along perfectly in a difficult time for my family and I.  Thank you again Therese for everything you have done.
Respectfully,
John Sexton";03-10-2021 19:00;Dime Bank;maps;3;POSITIVE;9,95E+15;2,52E+12;4,84E+12;1,15E+12;POSITIVE;Other;1;Social
This charming little neighborhood bank branch treats their customers (and their employees) like family. How do I know? Because I'm both!  I've never seen an organization that is so community minded, generous and team oriented and I'm incredibly proud to be a part of FCB and FCB Insurance Services.;03-05-2020 14:05;Dime Bank;maps;3;POSITIVE;9,70E+15;1,21E+13;2,83E+14;1,57E+11;POSITIVE;Social;1;Social
Truly a phenomenal community bank.  From the ever professional and very friendly staff, to the great location, impressive facilities and excellent service, having FCSB as my bank is wonderful.  Feels like home there.....thank you!;06/29/2021 14:55:57;Dime Bank;maps;3;POSITIVE;1,00E+16;20618364942;4,07E+12;2,93E+11;POSITIVE;Social;1;Social
Michael and Theresa were more than accommodating to my banking needs. They were extremely quick and responsive. I couldn’t bank without them!;11/17/2020 15:08:59;Dime Bank;maps;3;POSITIVE;1,00E+16;1,62E+12;2,46E+12;38397327444;POSITIVE;Other;1;Social
Great service in drive through and in lobby! Great banking experience! Business or personal accounts.;02/14/2023 21:05:31;Dime Bank;maps;3;POSITIVE;9,96E+15;34946606320;3,40E+12;84232204244;POSITIVE;Other;1;Económico
"The most friendly people work at this branch and really take the time to get to know you

They always greet you and make you feel at home";10/26/2023 19:40:22;Dime Bank;maps;3;POSITIVE;9,02E+15;2,13E+14;6,60E+14;1,04E+14;POSITIVE;Other;1;Social
FCB's customer service could not be better. The Rowayton office makes banking enjoyable.;04/13/2022 16:10:29;Dime Bank;maps;3;POSITIVE;9,07E+15;2,60E+14;6,63E+14;8,20E+12;POSITIVE;Other;1;Social
The people who work here are so professional and helpful. We are so lucky to have this bank in town!;02/15/2022 17:47:46;Dime Bank;maps;3;POSITIVE;9,97E+15;1,63E+12;2,13E+13;7,45E+12;POSITIVE;Other;1;Social
The staff is so incredibly helpful!;10/23/2023 15:56:38;Dime Bank;maps;3;POSITIVE;1,00E+16;3350261613;1,30E+12;2,24E+11;POSITIVE;Other;1;Social
I have been a customer for over 10 years love the the staff they greet me by first name makes me feel that they care;03/17/2022 18:22:23;Dime Bank;maps;3;POSITIVE;9,92E+15;7,58E+12;5,45E+13;1,58E+13;POSITIVE;Other;1;Social
Very helpful and very pleasant experience with Sarah;09-06-2023 13:17;Dime Bank;maps;3;POSITIVE;1,00E+15;2,35E+11;2,36E+12;3,45E+11;POSITIVE;Other;1;Económico
Rowayton Fairfield County Bank - love working with the team, friendly and very helpful.;02/16/2022 19:23:17;Dime Bank;maps;3;POSITIVE;9,88E+15;60090758780;1,21E+14;2,52E+11;POSITIVE;Other;1;Social
Such a friendly bunch that works there! Very helpful;02/14/2022 22:37:14;Dime Bank;maps;3;POSITIVE;9,99E+15;38867088733;1,24E+12;67265340476;POSITIVE;Other;1;Social
wonderful;11-01-2023 18:56;Dime Bank;maps;3;POSITIVE;1,00E+16;67802277044;2,73E+12;45910579502;POSITIVE;Other;1;Gobernanza
Great bank easy parking great polite service ??;11-02-2020 13:06;Dime Bank;maps;3;POSITIVE;9,97E+15;42499072151;3,01E+13;1,02E+12;POSITIVE;Other;1;Ambiental
Wonderful bank to do bisiness with;02/14/2022 22:02:13;Dime Bank;maps;3;POSITIVE;9,99E+15;1,40E+12;7,73E+12;2,42E+11;POSITIVE;Other;1;Económico
FCB is terrific !;10/25/2023 18:38:18;Dime Bank;maps;3;POSITIVE;9,97E+15;2,60E+12;6,16E+12;96841438790;POSITIVE;Other;1;Social
